653_A,6,6,7,5,8,3426620,3847675,4003943,4882528
chang-and-the-mathematical-brainbuster-4,5,5,7,8,6,3204341,3723505,4334433,4604427
beautiful-badges,5,5,7,8,6,3358364,3811651,4015704,4512054
335_F,6,6,5,7,8,3353973,3412423,3580012,3713657
greatest-dumpling-fight,7,7,6,8,5,3249598,3379597,3824815,4069598
554_B,5,5,7,6,8,3291069,4183366,4245481,4450625
jungle-run,5,5,6,8,7,40065818,45031675,45995324,46121841
22-base-conflict,7,7,6,8,5,6358794,6495605,6575516,8293650
245_C,5,5,6,7,8,3345996,4236728,4253301,4277799
106_D,8,8,5,7,6,7168333,9372352,9915300,11347917
55_B,5,5,7,8,6,3801208,3901279,4351595,4813840
475_C,6,6,5,7,8,3585017,3734434,3975322,4256335
bringing-it-home,7,7,5,8,6,3480469,3539750,3561929,4290871
250_C,8,8,5,7,6,3341543,3457966,3903702,5219207
482_A,5,5,6,7,8,3003819,3578684,4144143,4146686
600_B,5,5,8,7,6,3595090,4288556,4612025,4628792
souvenirs-from-wisdom,6,6,5,8,7,19011489,19241260,19625578,19860114
448_E,6,6,5,7,8,3755736,3854496,4031718,4233719
366_A,7,7,5,6,8,3683428,3912832,3915058,3950769
cost-of-data-11,5,5,6,8,7,3536638,4005108,4017649,4393347
194_A,5,5,7,8,6,3577855,3857060,4064159,4581023
subly-again,8,8,5,7,6,3367212,3855557,4065741,4176565
pair-puzzle,7,7,8,6,5,18180397,18946591,19265467,20232777
v-number,7,7,6,8,5,3142117,3515015,3627897,4324532
632_E,7,7,5,6,8,9510326,9653004,11461264,12347104
320_B,6,6,8,5,7,3870350,3986707,4090441,4228304
676_C,6,6,7,5,8,3424328,3652219,4207675,4257513
509_C,7,7,6,8,5,3598525,3732836,3852517,4694745
452_B,5,5,7,8,6,3446102,3498439,4291514,4377438
commutative,7,7,6,8,5,24248040,28414714,30443903,30611752
pk-and-lullness-of-his-string-2,6,6,5,8,7,10319868,10994075,13263283,13887938
save-girlfriend,6,6,7,8,5,20755616,24667850,25497683,26062536
fibonacci-madness,5,5,8,7,6,3511349,3943550,4623003,4642810
goris-crush,5,5,6,7,8,5631043,6056347,6123686,6891171
626_B,6,6,8,5,7,3560139,4255345,4343158,4420132
45_G,5,5,6,7,8,3091850,3451486,3644031,4334871
statement,6,6,5,8,7,30611496,35530337,35927405,36634340
403_D,8,8,5,7,6,21704981,22158959,23821738,28114946
climbing-stairs-10,8,8,7,6,5,4102941,4305972,4417910,4794614
61_C,6,6,7,5,8,3814751,3872688,4119256,4420100
292_A,5,5,6,7,8,3198101,3469659,3979378,4572551
652_C,6,6,5,7,8,3193989,4025965,4315527,4464009
610_D,5,5,8,6,7,11078345,14156459,14165819,15129233
82_B,6,6,7,8,5,3775569,4574820,4934342,4990589
find-product,7,7,6,5,8,3825692,4139845,5350879,6040196
109_C,8,8,7,5,6,3907165,4228848,4661804,4907029
251_D,5,5,7,8,6,3385239,3980423,4146454,4269721
hasan-and-trip,5,5,7,6,8,4628146,4739387,4998178,5504839
number-game,8,8,7,5,6,592030792,597332745,605686589,617911374
47_C,6,6,5,8,7,3583425,3602504,4458196,4716117
102_B,8,8,7,6,5,3251545,3735177,3989335,4615454
party-game-1,5,5,6,8,7,26881102,27483168,31350692,32255227
589_D,5,5,8,7,6,4318845,4319857,4327201,4443749
609_E,5,5,6,8,7,11650490,11812590,13985494,15026385
chandu-and-his-girlfriend,7,7,6,5,8,2862246,4031064,4208141,4268430
mystery-9,6,6,5,8,7,2624670,3085253,3311262,3318027
448_A,5,5,8,6,7,3471164,3984072,4006283,4075789
358_E,8,8,7,6,5,7553261,7923116,11085541,16152799
447_A,5,5,6,7,8,3236512,3743568,3838008,4083612
diti-and-friends-4,7,7,8,6,5,4430490,4527619,4773799,5164915
palindrome-check-2,8,8,5,7,6,3717026,4522997,4674061,5166293
208_B,7,7,8,6,5,3474810,3964724,4020876,5065339
palin-pairs,6,6,8,7,5,4733320,4863407,5950407,6120131
291_D,6,6,5,8,7,2906107,3316747,3529124,3931869
bytelandian-encoding,8,8,5,7,6,2933554,3850671,4460436,4522643
binomial-coefficient-1,5,5,6,8,7,21905927,22672665,29015855,30916006
xsquare-and-array-operations,7,7,5,6,8,3355857,3451573,3743690,4957319
69_C,6,6,7,5,8,4151237,4251139,4521734,4700703
the-way-to-the-ring,8,8,7,5,6,3419665,4140843,4222114,4243994
comparing-strings,7,7,5,8,6,3314519,3680377,3967664,5178225
513_F2,8,8,7,6,5,4076531,4296687,4303064,4848069
366_D,7,7,6,5,8,3793518,3838445,3940168,4076277
519_A,8,8,5,7,6,3427833,3796234,4000323,4270854
686_B,6,6,7,5,8,3711037,3787309,3866875,4266661
240_E,5,5,6,7,8,15473172,16845998,17758813,17894274
ashu-and-hog-riders,7,7,8,5,6,3108035,3237283,3827298,5237468
the-flash,6,6,5,7,8,15528312,17623617,19825203,21357819
41_B,8,8,6,5,7,3167339,4241366,4487714,4881001
maximum-resistance-3,6,6,8,7,5,3579743,3672581,4077519,4425738
611_D,5,5,6,8,7,3004082,3694747,4309702,5385576
6_D,6,6,5,7,8,3318231,3915365,4622684,4750326
577_B,5,5,6,8,7,3393321,3634270,3779622,3930869
293_E,5,5,6,8,7,6911849,8089758,8817192,9876602
97_E,7,7,6,5,8,12344852,14210849,14302997,15056319
327_D,5,5,7,6,8,3832386,3891724,4578972,4969363
121_B,5,5,8,6,7,3104031,3570601,3852239,4499836
xsquare-and-a-mathematical-quest,8,8,5,6,7,11049898,11275763,11971285,14005265
problem-4,6,6,5,8,7,2809123,3293783,3565848,4213375
lucky-numbers-3,6,6,5,8,7,3870978,4232519,4354734,4357179
roy-and-counting-sorted-substrings-1,6,6,7,5,8,3035339,3566321,3575822,3774621
331_D3,5,5,7,6,8,3717142,4006854,4232197,4337320
538_C,6,6,5,7,8,3613601,3815933,4156185,4180855
problem-3-6,6,6,8,5,7,2776165,3039204,3602263,3987738
690_A1,5,5,7,8,6,3649844,3772959,3890327,4037678
407_B,6,6,8,7,5,3530674,3710354,4020056,4657206
73_A,5,5,8,6,7,4191610,4442471,4475640,4684437
39_F,5,5,6,7,8,2802487,3367182,3759060,4017760
problem-6-1,6,6,8,7,5,3010483,3867810,4944184,5066394
337_A,6,6,7,8,5,3337829,3604889,3816843,3872665
planegame,5,5,6,7,8,6497571,6697764,7345402,7953563
cube-change-qualifier2,8,8,5,7,6,3470757,3895857,4096407,4625842
160_C,7,7,5,6,8,3382865,3462244,4069663,4135457
191_B,5,5,7,6,8,3093960,3290260,3552176,3769651
splendid-matrices-10,6,6,8,5,7,3573421,3583107,3627117,3753835
48_C,5,5,6,7,8,3073924,3552460,3615055,4714666
little-jhool-and-his-punishment,5,5,7,6,8,3239131,3685713,3834452,4581954
611_E,5,5,7,6,8,3200426,3550532,3858195,4468156
incomplete-accounts,5,5,7,8,6,3125874,3430085,3455439,3575868
267_A,6,6,5,7,8,3277337,3528024,3868885,3888536
dance-party,5,5,7,6,8,3690819,3820731,4877911,4966777
152_B,7,7,5,8,6,2969324,3207701,3457385,3739038
616_E,6,6,5,7,8,3569151,3630060,4328857,4381154
rest-in-peace-21-1,7,7,5,6,8,3466365,3792820,3806753,3997763
131_E,5,5,6,7,8,34289292,34708210,35452597,36084485
sum-of-series-2,7,7,8,5,6,173731062,176692351,185414465,188499564
21_B,7,7,5,6,8,3417215,3466559,3863426,4129387
544_B,6,6,7,8,5,3321842,3646226,3741944,4279701
highest-points,5,5,7,8,6,3260068,3814412,4076678,4214675
subpalindrome-1,8,8,7,5,6,3341288,3803074,4329424,4521722
45_D,5,5,6,7,8,2913423,3497901,3663563,4061837
145_B,6,6,8,5,7,3407634,3893850,3910935,3943128
lakshman-and-sanjeevni,6,6,8,7,5,66719019,68401451,68455619,73027751
the-final-confusion,6,6,7,5,8,3158036,4087908,4214159,5076971
arrays-force-easy-contest,8,8,7,6,5,515412351,522819875,522891863,523724485
271_B,5,5,6,8,7,9892270,11138770,13755018,13860683
477_D,6,6,5,8,7,95735793,100792173,105004361,107972004
best-restaurant-in-town-2,5,5,8,7,6,3358712,4229739,4682030,4812482
tony-and-cars,6,6,7,8,5,2985768,3213013,3347776,3966392
278_A,5,5,8,6,7,3271865,3962455,4168355,4409737
105_C,8,8,7,5,6,3639856,3819578,4284162,4484701
diagonal-difference-17,6,6,8,5,7,2902698,3168371,4071461,4427648
help-the-avengers-6,6,6,7,5,8,21327521,23221335,23554184,24529274
quidditch-practice-problem,7,7,6,5,8,3247325,3269031,4255861,4424399
aabbaac,6,6,7,8,5,238576693,240956554,241080453,251585432
508_D,6,6,8,7,5,19972477,20276394,20660661,21959718
280_C,5,5,7,6,8,6846812,7681576,7746931,8328308
walter-jesse-and-hcf,8,8,5,7,6,3476997,3943152,4283290,5288222
aldrin-justice,8,8,6,7,5,4156567,4832913,4873104,5553762
no-stories-any-more,5,5,7,8,6,87009151,87069033,88164386,91031911
629_B,5,5,7,6,8,3365847,3692837,4430712,4621411
518_E,8,8,6,7,5,3138549,3367921,4144664,4544814
problem-1-8,6,6,5,8,7,2979274,3524182,4138881,4539330
671_D,6,6,5,8,7,25603553,27794854,30254225,32857758
problem-2,6,6,5,7,8,2880183,4044080,4055871,4070018
a-centrifuge,5,5,7,6,8,3609575,3769668,4158806,4325503
shil-and-survival-game,5,5,6,8,7,3088805,3333423,3472366,3668182
514_A,7,7,8,6,5,3388635,3547165,3687908,4314041
maxsum,7,7,8,5,6,3269854,3572796,4190485,4470793
691_A,5,5,6,8,7,3637994,3705420,4052981,4113471
birthday-party-6,8,8,5,6,7,3477070,3700866,4625186,4759013
675_A,6,6,7,8,5,3548170,3846468,4003027,4169013
a-lcmer,6,6,7,8,5,1613645919,1637817640,1645964853,1650781910
669_A,5,5,6,7,8,3756952,3814842,4598822,4882807
time-limit,7,7,5,6,8,3142188,3417467,4250192,4518948
imagination-game-easy-contest,5,5,8,6,7,3516351,3978132,4011671,4452505
429_E,8,8,6,7,5,10720476,10858938,11243337,13332941
prison-break-5,8,8,6,5,7,3093804,3364192,3508600,3677658
rahuls-logo,6,6,5,7,8,4222270,4713883,4819196,5322752
372_C,7,7,5,8,6,3478211,3535331,3592352,3794022
600_A,5,5,6,8,7,3437921,4011085,4276163,4300626
379_B,5,5,6,7,8,3613074,3688596,3695148,4061178
369_B,5,5,7,6,8,3788996,3967826,4113023,4447800
abhishek-and-jasmine,8,8,6,7,5,7699132,7755167,7961218,8824732
problem-1-46,6,6,8,5,7,12934639,15102047,17081256,17294092
numbers-of-interest-1,5,5,7,6,8,4508563,4552609,5628623,5762660
toy,8,8,6,7,5,3136441,3214192,3270160,3956459
pro-and-con-list,6,6,8,5,7,3120842,3379298,3573198,3831841
cupcake-challenge-1,8,8,7,5,6,3403014,3814247,3880582,4541404
493_D,6,6,7,5,8,3279161,3292795,3339753,4524297
41_C,5,5,8,6,7,3389292,3574067,3664090,3790146
37_D,5,5,8,6,7,12747135,16447658,16470624,17016579
find-pairs-2,8,8,5,7,6,19704131,20045477,20230445,21071556
245_B,5,5,6,8,7,3493268,4447767,4528951,5022107
exam-time-2,8,8,5,6,7,5907554,5980744,6429611,6712744
compiler-6,7,7,5,6,8,3621586,4069927,4532032,4870880
377_C,5,5,6,7,8,3066222,3833534,4200417,5022230
execute-the-prisoners,5,5,8,7,6,4077727,4166836,4939815,5013000
38_C,8,8,6,7,5,3543936,3694666,3859320,4062363
monk-and-his-friends,6,6,7,5,8,3128165,3745606,3802757,4118034
tic-tac-toe,7,7,5,6,8,3560485,3634534,4044169,4347692
549_G,5,5,7,8,6,3064503,4380496,4630724,4884819
heartbroken-lala,7,7,5,6,8,3918685,4009193,4164055,4458902
75_E,5,5,8,6,7,3647630,3823799,4249854,4978102
jamun-is-confused,5,5,7,8,6,3452395,3533331,3969791,6077813
333_B,5,5,7,6,8,2970074,3234963,3521106,3657717
shin-chan-kazama-and-xor-2,8,8,7,6,5,147209342,150051172,153370901,154427590
file-statistics,5,5,7,6,8,3225481,3491937,3916600,5400593
431_B,5,5,8,7,6,2860945,2897577,3691406,4194005
graph-2,5,5,7,6,8,3332079,3738992,4274721,4396166
shil-and-hiking,5,5,7,8,6,9654163,9693549,9964354,10083966
702_C,5,5,6,7,8,4118011,4133182,4595944,4691252
615_C,6,6,5,8,7,3417062,3861164,4361416,4453108
190_E,5,5,7,8,6,3331309,3551388,3565485,3782424
maximize-modulo,6,6,5,8,7,3017772,3667884,4020830,4603279
413_A,5,5,7,6,8,3133583,3310131,3931911,4537017
169_B,6,6,5,7,8,2972174,3469107,3789365,4131992
118_B,5,5,6,8,7,2760554,3366727,3387846,3989633
professor-angry-3,6,6,5,7,8,3050016,3461295,3785592,4143388
somebody-that-i-used-to-know-juneclash,7,7,8,5,6,3166641,3224719,3450724,3976199
550_A,6,6,7,5,8,3215997,3905018,4031053,4367111
172_A,5,5,6,7,8,3144969,3160799,3747041,4566782
the-one-after-the-third-divorce-1,6,6,7,8,5,3122008,3159453,3990759,4083131
168_A,5,5,6,7,8,2983880,3175647,3245195,4226929
check-array,7,7,5,6,8,3068651,3602319,3974762,3992639
amplification-battle,7,7,6,5,8,6546971,7786960,8177548,9029639
shil-and-crazy-operation,6,6,8,5,7,3367374,3847985,4162130,4285578
points-with-plane,7,7,8,5,6,218948190,226103425,227173587,233111118
43_A,5,5,6,7,8,4456011,4507018,4771071,5216246
listing-names-4,5,5,8,7,6,2954201,3016314,3464940,3689813
i-have-a-girlfriend,5,5,6,7,8,3134249,3246615,3351934,3656057
600_D,5,5,8,7,6,3784920,4179647,4578855,4663766
modified-lis-1,5,5,7,8,6,3644873,3669707,3865799,4067616
midsems-vs-mugstud,8,8,6,5,7,3520102,3838858,3925226,4375722
313_A,5,5,6,8,7,3112696,3455276,4247048,4266723
baba-and-unix,7,7,5,6,8,3943030,3966522,5071679,5163283
254_B,8,8,7,6,5,6761090,6846640,7528487,11328877
chandu-and-consecutive-letters,7,7,8,5,6,3263605,4380640,4473205,5418884
chotu-and-chocolate-day,8,8,5,6,7,3407243,3673485,4187013,4208552
19_E,7,7,5,6,8,3416560,3692540,3791775,3925475
353_E,8,8,7,5,6,2895804,3233996,3999977,4022980
699_B,6,6,5,8,7,3883337,4255413,4463382,4795461
ashish-and-binary-matrix-1,7,7,5,8,6,12791245,16113032,16797214,17287932
packers-n-movers,5,5,7,8,6,3493139,3534258,3946297,3948693
474_F,6,6,5,8,7,3664116,3978794,4313642,4396135
students-score-2,6,6,7,8,5,3082093,3298822,3536390,4028566
the-substring-problem-1,7,7,5,8,6,3117355,3189858,3416269,3913521
shooting-balls,6,6,5,8,7,2994758,3688722,3732682,4456858
quick-transaction,7,7,6,5,8,3752997,4175500,5441235,5874698
lcs,5,5,6,8,7,9245700,13373624,13854624,13978551
10_D,8,8,5,7,6,3546251,3622403,3656903,3704519
dexters-payback-1,8,8,6,7,5,3101804,3107001,3561241,4225918
165_E,7,7,6,5,8,157153073,161770758,162779651,163331348
playing-with-substrings,5,5,6,7,8,2779581,3092809,3598157,3948210
bio-4,8,8,6,5,7,3212632,3379672,3528937,4230579
zingpal-2,8,8,5,6,7,3212004,3276146,3799421,4365420
possible-sums-5,6,6,5,8,7,12542826,15318443,16441106,17129945
610_B,5,5,7,6,8,3512163,3810706,3965507,4444439
fake-profile,5,5,6,7,8,2942051,3134290,3403122,3670900
56_B,5,5,6,7,8,3977660,4329373,4429274,4951202
children-love-candies,8,8,5,7,6,3916868,4037185,4769311,5076261
zeroes,6,6,7,8,5,3988044,4544162,4669250,4777168
playing-cards-1,5,5,6,7,8,11141278,12054728,15047116,15135411
81_C,5,5,6,8,7,3777318,3906890,4268689,4674735
342_E,6,6,8,7,5,3359354,3422380,3502595,4834449
little-deepu-and-his-girlfriend-2,7,7,8,5,6,98182080,98465280,102722430,104201276
akashs-girlfriend,5,5,8,6,7,3704980,3738017,4527111,4637446
350_B,8,8,5,6,7,2978142,3176321,3243884,3281565
549_B,5,5,6,8,7,4109773,4144040,4544580,5154554
chandu-and-his-game,7,7,8,5,6,3181334,3585799,4179386,4399474
415_A,5,5,7,8,6,3359785,3736919,3871837,3897103
359_E,8,8,6,5,7,3269366,3408677,3429296,3650412
628_A,5,5,6,8,7,3620897,4265252,4587531,5746244
36_A,5,5,7,8,6,10709286,10871471,12012818,15174487
38_H,8,8,7,5,6,4297059,4653963,4844528,5195490
427_E,5,5,7,8,6,3128587,3793703,4100938,4469819
xaviers-challenge,7,7,8,5,6,3324618,3339126,3671536,3806508
53_A,5,5,8,7,6,3577277,3693572,4156936,4235172
minions-approach,8,8,7,6,5,5242444,5418166,5738873,6154509
make-the-word,7,7,5,6,8,5598050,5642319,5748868,5889815
145_D,7,7,6,5,8,3247309,3415977,3554524,3852788
sean-and-mathematics-1,8,8,5,7,6,2639614026,2672293133,2677441139,2701022393
tom-and-coins,6,6,8,5,7,3572635,3996218,5151681,5550695
578_E,7,7,5,6,8,3420164,3710373,3726988,4229541
the-blessing-1,7,7,6,8,5,85325293,92584798,93745635,96257652
549_C,6,6,5,7,8,3366643,3424548,3988828,5837782
180_D,7,7,6,8,5,11330529,11906231,13098197,14069317
altf4-ctrlf4-and-the-game,7,7,5,8,6,4389088,4594282,4726277,4762337
vacation,6,6,8,7,5,3419247,3746005,3785152,3979681
legendary-graph-icpc-6,5,5,7,6,8,4755166808,4813765679,5038546043,5165723510
73_C,5,5,6,8,7,4882149,5513165,5544020,5882418
just-find-the-next-number,6,6,5,8,7,3223667,3280990,3336030,4149968
359_D,6,6,8,5,7,3337555,3472748,4046754,4945021
99_A,5,5,7,6,8,4034965,4113355,4494408,4532122
484_C,6,6,7,5,8,3444321,3505187,3965555,4261677
355_B,6,6,5,8,7,3308388,3714492,3845435,4387296
factor-game-5,5,5,6,7,8,32981386,33525969,35070071,39563760
maximum-score,8,8,7,5,6,37525454,42063612,42360716,44862146
shil-and-special-pairs,6,6,5,8,7,3177597,3535599,3540874,3683602
game-of-strings-2,5,5,6,8,7,6479045,8877106,10190424,10323907
589_C,8,8,7,5,6,3341148,4087384,4172201,4939979
426_A,5,5,8,7,6,2991978,3503692,4195748,4704027
370_E,5,5,8,7,6,3363785,3493607,3811072,3896570
coins-game,7,7,8,5,6,3346458,3524325,3977231,4200709
copytam-da,5,5,7,6,8,4166415,4503268,5377125,5962439
44_D,8,8,7,6,5,3795874,4312645,4984992,5091596
incresing-weights,8,8,7,5,6,3952669,3959100,4040604,5076593
626_F,6,6,8,7,5,3769590,4176735,4458991,4651303
110_B,5,5,8,7,6,3174929,3253887,3627615,4262460
114_A,5,5,8,6,7,2731147,3452274,4373653,4497113
elite-forces,5,5,7,6,8,13510651,14460961,17013097,18332464
140_B,7,7,5,6,8,3171259,3475023,3489895,3724016
number-game-6,8,8,6,7,5,3462310,3674323,3961699,4506968
string-query-22,6,6,8,7,5,3780406,3785303,4304504,4307181
277_A,5,5,6,8,7,3629831,3684186,4540934,4654383
427_A,8,8,5,7,6,3070637,3508638,4021642,4585959
tom-play-holi,6,6,7,8,5,3125198,4450693,5181843,5226270
company-party,7,7,8,5,6,3193458,3425439,3742604,4232127
464_B,5,5,6,8,7,9086245,9572848,9882379,10122046
virat-rohits-sorting,5,5,6,7,8,3139677,3248838,3430766,4294314
333_A,5,5,6,8,7,2938597,3409382,3858425,4920201
218_B,7,7,5,8,6,3462462,3562103,4082682,4194123
621_E,5,5,6,7,8,3297393,3414679,4091151,4313996
library-boy,6,6,5,7,8,2859535,3151648,3218693,3746071
xor-set,5,5,8,6,7,28442443,34077991,35604310,36332503
mehta-and-mathematical-equation,6,6,8,7,5,13757338,17626400,17873320,18194189
644_C,6,6,5,7,8,3801437,4039213,4336209,4432398
andi-and-bob-4,7,7,8,5,6,11935792,12568606,16206162,16683955
equations-again,6,6,5,8,7,3413645,3435784,3463962,4110885
60_E,8,8,5,6,7,4419024,4652763,5068124,5475810
221_B,7,7,5,6,8,3058922,3451344,3933207,5174377
45_J,6,6,7,5,8,3367276,3619078,4294696,4446658
last-forever,6,6,8,5,7,21354024,23580304,24489252,25145102
helping-mario,8,8,5,6,7,223419659,224902901,227406672,229953050
stylish-people-in-college,6,6,8,7,5,2784810,3302436,3595039,4857588
special-pairs-7,7,7,8,5,6,1921097428,1946545113,1961787593,2021739773
artsy-lulu-1,6,6,8,5,7,3434436,3533731,3535298,4445445
the-mysterious-wall,5,5,7,6,8,3514501,3548724,3652098,5163754
420_E,5,5,7,8,6,3523897,3525996,3763994,3879122
144_C,7,7,5,6,8,7994744,9429398,9991967,10429203
137_E,5,5,7,8,6,3107350,3437211,3523637,4256622
95_B,7,7,6,8,5,3827558,3921215,4180414,4354113
sum-in-numbers,5,5,6,8,7,3407885,3814668,4511342,4834851
monkey-and-stone,8,8,6,7,5,3119081,3441619,3579596,3666641
111_D,5,5,6,8,7,1354207142,1359138358,1363505424,1372333116
benny-and-city-marcheasy,5,5,8,6,7,2467089043,2481098168,2496003330,2628709251
digit,5,5,6,8,7,238811131,240527470,240566768,241572995
474_C,6,6,5,8,7,3622030,3735540,4607149,4739223
utkarsh-and-party-row-house-february-easy,8,8,5,7,6,5100536,6066175,6722174,7134600
201_E,5,5,7,6,8,3510124,3777157,4649216,4779391
bytelandian-gold-coins,8,8,5,6,7,3296586,4209348,5102989,5204470
primes-on-rails,8,8,7,5,6,22724153,22963467,26660571,29013562
26_E,5,5,8,6,7,3318141,3781516,4130929,4341414
lets-play-game,6,6,5,8,7,2670881,3192677,3280015,4606924
142_C,6,6,7,8,5,3118584,3329833,3375987,203287700
412_E,7,7,5,6,8,3511342,3672142,3778837,3885822
671_E,8,8,6,7,5,7681261,8576393,8594207,8675748
car-parking-4,6,6,8,5,7,3499040,4209298,4714964,5019502
141_E,6,6,5,7,8,3053279,3132760,3472641,4437429
589_E,8,8,7,5,6,3545338,4149518,4538734,5759683
benny-and-two-strings-2,7,7,5,8,6,38294413,38471445,45001628,46746943
ant-race,8,8,6,5,7,3716216,4023937,4150008,4982539
breakup-app,8,8,5,7,6,3410661,3707150,3931800,4392959
632_C,7,7,5,6,8,5914097,6038074,6209993,7318888
rk-string,6,6,7,5,8,13391220,13753147,13919684,14034723
distinct-digits-i-6,6,6,8,7,5,13174646,15251287,15343186,16364421
vasya-and-number-theory,7,7,6,8,5,19070489,19421313,20542393,21188123
510_D,5,5,8,6,7,3498044,3781940,3834866,3973610
double-factorial-1,7,7,8,6,5,80654789,89154387,90351254,90372246
348_A,6,6,8,7,5,3016777,3091913,3235342,3678540
673_B,6,6,7,8,5,3665280,3882370,4174024,4312376
queries-16,7,7,5,8,6,90232886,93467162,94378105,98012948
24_B,8,8,5,7,6,3074252,3522690,3801505,4436796
connecting-boxes-1,7,7,8,5,6,3380751,3968114,3987343,5502121
677_C,6,6,7,8,5,3489691,3777233,4102952,4154398
dexter-and-mandark-1,8,8,7,6,5,7569311,8321709,8605460,10871396
chemical-mixture,7,7,5,8,6,3204838,3987151,4599211,4809934
problem-2-2,6,6,8,5,7,2921643,3441907,3503801,4662305
341_E,6,6,7,8,5,3286777,3340022,3351141,4028459
353_B,8,8,7,6,5,3094891,3447708,3943421,4444886
575_F,7,7,5,8,6,3564106,3582666,3980967,4128336
74_B,8,8,5,7,6,3707492,4088834,4110769,4272970
k-distribution,6,6,8,7,5,2904796,3385483,3501025,4291276
sum-of-digits-updated,6,6,7,8,5,3525067,3814401,3900962,4116685
335_A,7,7,8,6,5,3429444,3612793,3764722,3792979
300_C,5,5,6,8,7,3265249,3491811,4848299,5093446
g-game-with-letters,6,6,5,8,7,3181955,3904308,4014634,4669668
aprileasy-easy-linear-recurrences,8,8,6,7,5,5503758,7234199,7908001,8758596
296_B,5,5,6,8,7,3158964,3796554,3953160,4337148
decimal-help,7,7,8,5,6,22398097,23077444,26134332,28439741
138_D,5,5,6,7,8,3607072,3676977,3775024,4090285
v-vs-s,6,6,7,8,5,3432018,3632689,3656603,4075125
574_B,7,7,8,5,6,3487692,4524604,4696073,4924718
cypher,8,8,7,5,6,22024460,22907220,23458530,23981339
panda-and-combination,6,6,7,8,5,3338112,3779109,4066446,4256644
rescue-the-hackland,6,6,5,7,8,3451570,3594779,4310977,4660386
make-n00b_land-great-again-circuits,8,8,5,6,7,108362731,108403846,108898001,109280576
408_A,5,5,6,8,7,3157192,3242611,3564874,4097935
589_M,8,8,5,7,6,3780762,4160183,4197586,4754058
intelligent-girl-1,8,8,6,5,7,3215881,3315467,3657295,3779755
vaishnav-and-factorials,5,5,6,8,7,65173263,65483704,65723002,67316290
pure-math-3,5,5,7,8,6,17550083,18549056,22420773,22869574
my-notepad,6,6,5,7,8,3221004,3464458,3687070,4179763
150_D,5,5,7,8,6,2761907,2839097,3545335,4120656
insect-colony-2,8,8,6,7,5,3520138,3576560,3790045,4525659
171_D,5,5,7,6,8,3230251,3252574,3600245,4379476
booboo-and-travelling-circuits,8,8,5,7,6,4596906,5224320,5606094,6307109
array-2,7,7,8,5,6,16053708,19061288,19073873,19197674
140_F,7,7,5,8,6,3140340,3203059,3699492,4003890
monk-in-the-secret-services,5,5,7,6,8,3359625,3556575,3565076,3618734
palindromic-ciphers,6,6,5,7,8,4134365,4201790,4279905,4434788
186_B,5,5,6,7,8,3320981,3811889,3944468,4110377
forming-surveillance-team-3,8,8,7,6,5,3266780,3454422,3732991,4366514
missing-alphabets-1,6,6,8,5,7,3365239,3367865,3589689,3629472
rivalry-of-code-5,5,5,7,6,8,3245288,3316635,3550638,3572582
professor-angry-1,6,6,5,8,7,3382433,3563356,4408257,4512895
monk-and-iq,6,6,7,8,5,3432957,3492798,3683546,5084799
chandu-and-chandnis-secret-chat,7,7,6,5,8,4689184,5771684,6054943,8030365
array-divider,6,6,8,7,5,4001130,4068453,4712603,4909747
arrow-and-the-echelon,7,7,8,5,6,4199334,4240196,4364942,6244577
533_C,6,6,8,7,5,3353800,3481771,3755693,4300628
5_D,5,5,8,6,7,3529323,3894215,4168701,4284433
a-new-maximizing-problem-1,6,6,7,8,5,5816225,6333134,6935274,6978576
altf4-and-the-beetles,7,7,8,5,6,23432326,25167295,25776011,26210256
plane-with-points,5,5,8,6,7,206713455,217144024,219842254,220576713
milly-and-her-classmates-3,6,6,8,5,7,3731005,4152901,4549184,4859822
golden-bowl,6,6,7,8,5,3344699,3516986,3607957,4501150
224_B,7,7,8,6,5,3137330,3676349,4585348,4670283
karan-and-prime-numbers,5,5,8,7,6,1043582333,1051492738,1057927252,1089417519
dummy-5,6,6,5,8,7,177628807,192510765,192787060,196136021
76_B,6,6,5,8,7,3643773,3849883,4255212,4786742
pair-sums,8,8,7,5,6,32955326,33757317,40270418,40684800
stock-market-calculation,6,6,5,8,7,3572624,3573262,3848692,3947639
618_F,6,6,5,7,8,3663863,3697326,4042469,4495091
roy-and-profile-picture,6,6,5,8,7,3045947,3068464,3108479,3426055
roy-and-coding-contest,6,6,5,8,7,3915762,4738273,4926094,5340195
alternating-sequences-3,7,7,5,8,6,3273475,3313673,3552413,4094999
292_C,8,8,5,6,7,9882339,11300010,11537454,12458708
427_B,8,8,5,7,6,2771441,3617797,4396127,4461024
creativity,8,8,7,5,6,3181195,3327355,3833857,4317098
26_D,5,5,8,6,7,3058792,3674072,3801850,3873302
518_D,8,8,6,7,5,3317821,3666864,3681997,3706750
534_A,6,6,5,7,8,3649776,3751987,4034286,4049597
greater-bigger,6,6,7,5,8,3416436,3563511,3579897,3726095
150_A,7,7,5,6,8,3027718,3318438,3414461,3432062
38_B,7,7,5,6,8,3729070,3754678,4263281,4972997
rotate-rotate-again-and-rotate-once-more-4,8,8,5,7,6,146918728,154834063,157666253,161346909
fun-with-primes-3,5,5,6,7,8,104535112,107037955,109556013,109933201
happy-birthday,6,6,5,7,8,3603673,3774536,4305101,4307730
